id,post_id,post_title,title,description,keywords,keyphrases,page_analysis,primary_term,canonical_url,og_title,og_description,og_object_type,og_image_type,og_image_url,og_image_width,og_image_height,og_image_custom_url,og_image_custom_fields,og_video,og_custom_url,og_article_section,og_article_tags,twitter_use_og,twitter_card,twitter_image_type,twitter_image_url,twitter_image_custom_url,twitter_image_custom_fields,twitter_title,twitter_description,schema,pillar_content,robots_default,robots_noindex,robots_noarchive,robots_nosnippet,robots_nofollow,robots_noimageindex,robots_noodp,robots_notranslate,robots_max_snippet,robots_max_videopreview,robots_max_imagepreview,priority,frequency,limit_modified_date,created,updated
1089,6810,Колие с кристали и висулка,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Колие с кристали и висулка, перфектно за всеки ден, Купете Колие с кристали и висулка – уникален аксесоар за вашия стил","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":4},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":1}}}",,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""ItemPage"",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-03 13:36:32,2025-03-03 22:54:06
1090,6812,Мини обеци „Комета“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Мини обеци „Комета“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - Мини обеци „Комета“, перфектно за всеки ден","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":4},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":1}}}",,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""ItemPage"",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-03 13:39:27,2025-03-03 22:54:06
1091,6815,FE DE FE Jewelry на Sofia Wedding Expo 2025,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - FE DE FE Jewelry на Sofia Wedding Expo 2025, перфектно за всеки ден, Купете FE DE FE Jewelry на Sofia Wedding Expo 2025 – уникален аксесоар за вашия стил","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":4},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":6,""maxScore"":9,""error"":1},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":2}}}",,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""BlogPosting"",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-03 13:40:00,2025-03-05 21:04:06
1092,6814,Колие с цветя „Сара“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Колие с цветя „Сара“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - Колие с цветя „Сара“, перфектно за всеки ден","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":4},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":1}}}",,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""ItemPage"",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-03 13:41:43,2025-03-06 16:40:51
1093,6818,Мини обеци с цветя,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Мини обеци с цветя – уникален аксесоар за вашия стил, Ръчно изработено бижу - Мини обеци с цветя, перфектно за всеки ден","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":4},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":1}}}",,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""ItemPage"",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-03 13:44:02,2025-03-06 16:40:51
1100,6927,Първа номинация за „Златна игла“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Първа номинация за „Златна игла“, перфектно за всеки ден, Купете Първа номинация за „Златна игла“ – уникален аксесоар за вашия стил","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":4},""title"":{""titleLength"":{""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":3,""maxScore"":9,""error"":1},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":2}}}",,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""BlogPosting"",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-03 15:22:52,2025-03-05 21:04:06
1171,7106,FE DE FE Jewelry на „Вечер на стила: Блясък“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете FE DE FE Jewelry на „Вечер на стила: Блясък“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - FE DE FE Jewelry на „Вечер на стила: Блясък“, перфектно за всеки ден","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":4},""title"":{""titleLength"":{""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":6,""maxScore"":9,""error"":1},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":3,""maxScore"":9,""error"":1},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":3}}}",,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""BlogPosting"",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-03 15:34:55,2025-03-05 21:04:06
1365,7262,Политика за поверителност,,,,,,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-03 17:53:43,2025-03-03 18:11:09
1460,7358,Инструкции за употреба,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Инструкции за употреба, перфектно за всеки ден, Купете Инструкции за употреба – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-04 18:46:13,2025-03-04 18:56:27
1463,7439,Нашите булки,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Нашите булки, перфектно за всеки ден, Купете Нашите булки – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-05 19:40:57,2025-03-05 21:02:31
1472,7540,Фотосесията за новата колекция на FE DE FE Jewelry,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Фотосесията за новата колекция на FE DE FE Jewelry – уникален аксесоар за вашия стил, Ръчно изработено бижу - Фотосесията за новата колекция на FE DE FE Jewelry, перфектно за всеки ден","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""score"":-20,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""score"":9,""maxScore"":9,""error"":0},""errors"":3},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":1,""score"":1,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":6,""maxScore"":9,""error"":1},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""score"":3,""maxScore"":9,""error"":1},""calculateFleschReading"":{""score"":9,""maxScore"":9,""error"":0},""errors"":4}}}",,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""BlogPosting"",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,-1.0,-1.0,large,,default,0,2025-03-05 20:57:33,2025-03-05 22:41:18
1592,7554,Невидимо колие листо с цирконии,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Невидимо колие листо с цирконии – уникален аксесоар за вашия стил, Ръчно изработено бижу - Невидимо колие листо с цирконии, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1593,7555,Колие от кварц „Мирана“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Колие от кварц „Мирана“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - Колие от кварц „Мирана“, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1594,7556,Мини висящи обеци с кварц,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Мини висящи обеци с кварц, перфектно за всеки ден, Купете Мини висящи обеци с кварц – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1595,7557,Колие с естествени перли и висулка „Сърце“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Колие с естествени перли и висулка „Сърце“ – уникален аксесоар за вашия стил, Ръчно изработено бижу - Колие с естествени перли и висулка „Сърце“, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1596,7558,"Висящи обеци с бели цветя ""Виолета""",,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Висящи обеци с бели цветя ""Виолета"", перфектно за всеки ден, Купете Висящи обеци с бели цветя ""Виолета"" – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1597,7559,Сребърно колие „Листото“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Сребърно колие „Листото“, перфектно за всеки ден, Купете Сребърно колие „Листото“ – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1598,7560,Черни обеци „Лилия“,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Черни обеци „Лилия“, перфектно за всеки ден, Купете Черни обеци „Лилия“ – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1599,7561,Невидимо колие с кристали и захарен кварц,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Невидимо колие с кристали и захарен кварц, перфектно за всеки ден, Купете Невидимо колие с кристали и захарен кварц – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1600,7562,Мини висящи обеци със захарен кварц,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Мини висящи обеци със захарен кварц – уникален аксесоар за вашия стил, Ръчно изработено бижу - Мини висящи обеци със захарен кварц, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1601,7563,"Кръгли бели обеци ""Далида""",,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Кръгли бели обеци ""Далида"" – уникален аксесоар за вашия стил, Ръчно изработено бижу - Кръгли бели обеци ""Далида"", перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 22:59:04,2025-03-05 22:59:04
1602,7604,Кръгли черни обеци,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Кръгли черни обеци, перфектно за всеки ден, Купете Кръгли черни обеци – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-05 23:09:58
1603,7605,Ледена тиара с реалистични листа и цирконии,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Купете Ледена тиара с реалистични листа и цирконии – уникален аксесоар за вашия стил, Ръчно изработено бижу - Ледена тиара с реалистични листа и цирконии, перфектно за всеки ден",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-05 23:09:58
1604,7606,Ледени обеци с цирконии,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Ледени обеци с цирконии, перфектно за всеки ден, Купете Ледени обеци с цирконии – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-08 15:22:05
1605,7607,Мини обеци златни листа,,,"ръчно изработени бижута, елегантни аксесоари, луксозни бижута, ежедневни бижута","Ръчно изработено бижу - Мини обеци златни листа, перфектно за всеки ден, Купете Мини обеци златни листа – уникален аксесоар за вашия стил",,,,,,default,default,,,,,,,,,,0,default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":"""",""isEnabled"":true},""graphs"":[]}",0,1,0,0,0,0,0,0,0,,,large,,,0,2025-03-05 23:09:58,2025-03-05 23:09:58
